player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_entrants,large_event_threshold,large_event_share,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence,home_country,home_country_inferred,home_country_confidence
1110583,Leif,,2,8,0.5,0.5,5.5,0.21033075671498846,0,,,0.0,0.42857142857142855,2.8,2,1758844800,36.5,40,2,32,1.0,2,,,,False,,,False,
3429754,CHEESE,GA,3,12,0.5,0.49999999999999994,3.3333333333333335,0.06098906712584249,0,,,0.0,0.14285714285714285,4.2,3,1763686800,41.333333333333336,50,3,32,1.0,3,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
36462,Nimbus,GA,2,8,0.5,0.49915891482788777,0.0,0.12978331244778613,0,,,0.0,0.25,2.8,2,1757030400,33.5,39,2,32,0.5,2,,,GA,False,1.0,UNITED STATES,False,1.0
2730912,Kid Kaioken,GA,3,12,0.5,0.48090569139928363,0.6666666666666666,0.09699229738413175,0,,,0.0,0.16666666666666666,4.2,3,1762477200,36.666666666666664,40,3,32,1.0,3,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
2990255,Benji,FL,3,12,0.5,0.4785104123328113,-2.0,0.11261093238416062,0,,,0.0,0.25,4.2,3,1760662800,37.0,39,3,32,1.0,3,GA,1.0,FL,False,1.0,UNITED STATES,False,1.0
3548468,promamamia,GA,13,47,0.44680851063829785,0.4581971052220214,5.461538461538462,0.1407820195255305,0,,,0.0,0.22580645161290322,17.7,13,1763686800,37.46153846153846,50,13,32,0.9230769230769231,13,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1137803,N8borsclub,GA,7,26,0.46153846153846156,0.4533128946414842,-3.0,0.1167430205660857,0,,,0.0,0.1111111111111111,9.6,7,1762477200,35.142857142857146,41,7,32,0.8571428571428571,7,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1452882,Plaid,,7,25,0.44,0.4469377654434982,-0.7142857142857143,0.07689529067334729,0,,,0.0,0.09090909090909091,9.5,7,1762477200,37.142857142857146,50,7,32,0.8571428571428571,7,GA,1.0,GA,True,1.0,US,True,1.0
4104907,Mishmash,GA,2,7,0.42857142857142855,0.442421651036338,20.0,0.06064753992962758,0,,,0.0,0.3333333333333333,2.7,2,1761868800,46.5,50,2,32,1.0,2,,,GA,False,1.0,UNITED STATES,False,1.0
376942,Havoc,FL,2,6,0.3333333333333333,0.42119304523149426,-0.5,0.09343800322061191,0,,,0.0,0.0,2.6,2,1761868800,30.5,50,2,32,0.5,2,,,FL,False,1.0,UNITED STATES,False,1.0
3431919,carlop,GA,8,27,0.4074074074074074,0.4175575628216552,6.5,0.10477749865279852,0,,,0.0,0.2222222222222222,10.7,8,1763686800,39.375,50,8,32,0.875,8,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1794753,Bagel,GA,3,10,0.4,0.41551367018396534,10.666666666666666,0.11956007965489389,0,,,0.0,0.375,4.0,3,1761868800,43.333333333333336,50,3,32,1.0,3,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
2764337,V2Kwame,GA,3,10,0.4,0.4130732033557566,1.3333333333333333,0.06189260261840907,0,,,0.0,0.0,4.0,3,1758844800,38.0,41,3,32,1.0,3,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
2016149,Whalemaster69,GA,11,38,0.42105263157894735,0.4021817858465977,5.2727272727272725,0.11778682482145929,0,,,0.0,0.19230769230769232,14.8,11,1763686800,38.18181818181818,50,11,32,0.9090909090909091,11,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
3003562,Prince Peach,GA,7,23,0.391304347826087,0.39843183962114115,7.285714285714286,0.12130673133204346,0,,,0.0,0.2631578947368421,9.3,7,1762477200,39.42857142857143,50,7,32,1.0,7,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
36310,Dom,GA,3,10,0.4,0.3915710792277511,-2.0,0.16033793820558526,0,,,0.0,0.0,4.0,3,1759449600,35.0,40,3,32,1.0,3,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
1783074,colorfulʚɞ,GA,11,34,0.35294117647058826,0.3482976144652749,5.181818181818182,0.11811062904284832,0,,,0.0,0.16666666666666666,14.4,11,1763686800,38.0,50,11,32,0.9090909090909091,11,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
2586911,Mentayy,GA,4,12,0.3333333333333333,0.3374675284701378,-1.5,0.13464972598655564,0,,,0.0,0.0,5.2,4,1759449600,38.0,41,4,32,1.0,4,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
3012512,TC,GA,1,3,0.3333333333333333,0.33333333333333337,3.0,0.06094480232411267,0,,,0.0,0.0,1.3,1,1757635200,33.0,33,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1000822,Avail,WV,1,3,0.3333333333333333,0.3333333333333333,-3.0,0.14532163742690057,0,,,0.0,0.0,1.3,1,1763686800,42.0,42,1,32,1.0,1,,,WV,False,1.0,UNITED STATES,False,1.0
2403732,Odawg,,1,3,0.3333333333333333,0.3333333333333333,-9.0,0.05627822944896115,0,,,0.0,0.0,1.3,1,1763686800,42.0,42,1,32,1.0,1,,,,False,,UNITED STATES,False,1.0
2142601,Bob Weiner,GA,1,3,0.3333333333333333,0.3333333333333333,2.0,0.13035230352303523,0,,,0.0,0.5,1.3,1,1763686800,42.0,42,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1107285,RoKu,GA,5,15,0.3333333333333333,0.3333333333333333,-0.6,0.06431710255097352,1,1.0,1.0,0.06666666666666667,0.0,6.5,5,1763082000,37.4,43,5,32,1.0,5,GA,1.0,GA,False,1.0,UNITED STATES,False,1.0
